publisher,grade,unit,word,part_of_speech,translation,sentence_example
翰林,九上,lesson 1,stamp,n.,郵票,Remember to put a stamp on the envelope before you mail the letter.
翰林,九上,lesson 1,star,n.,明星,I've never heard of that movie star. Do you know any of her works?
翰林,九上,lesson 1,call,v.,稱呼,"His real name is Thomas, but most of his friends call him Tom."
翰林,九上,lesson 1,talk... into,,說服（某人）做⋯,The salesperson is trying to talk Joey into buying that motorcycle. 
翰林,九上,lesson 2,actor,n.,演員,Everyone enjoyed the play tonight because all the actors did a great job.
翰林,九上,lesson 2,act,v.,表演,Bruce is excellent at acting and has already won three acting awards so far.
翰林,九上,lesson 2,touch,v.,觸動；碰觸,Please wash your hands before you touch the baby.
翰林,九上,lesson 2,heart,n.,心；心臟,A: Why is David in the hospital? B: There is something wrong with his heart.
翰林,九上,lesson 2,surprise,v.; n.,（使）驚訝,The students surprised their teacher by making a big cake for her birthday. 
翰林,九上,lesson 2,bored,adj.,感到無聊的,Paul got bored after watching the TV news for an hour.
翰林,九上,lesson 2,hard-working,adj.,勤奮的,"Claire is the most hard-working worker in our office, so the boss likes her a lot."
翰林,九上,lesson 2,guess,v.; n.,猜測,Larry was very happy because he guessed the answer right.
翰林,九上,lesson 2,several,adj.,幾個的,Grace has visited several countries since last January.
翰林,九上,lesson 2,surprised,adj.,感到驚訝的,We were surprised at the size of the lemon. It was as big as a basketball. 
翰林,九上,lesson 2,exciting,adj.,令人興奮的；刺激的,Playing video games is exciting to many of my classmates.
翰林,九上,lesson 2,ghost,n.,鬼,"Some people hope to see ghosts, so they visit that haunted house late at night."
翰林,九上,lesson 2,castle,n.,城堡,The castle on the hill has stood there for over  years.
翰林,九上,lesson 2,surprising,adj.,令人驚訝的,It was surprising to Alex that his kids made breakfast for him on Father's Day.
翰林,九上,lesson 2,interested,adj.,感興趣的,A: Are you interested in pop music? B: No. It is noise to me. 
翰林,九上,lesson 2,boring,adj.,無聊的,The music video is too boring to watch again.
翰林,九上,lesson 2,download,v.,下載,It is easy to download music or videos from the Internet.
翰林,九上,lesson 2,Internet,n.,網路（＝Net）,Heidi seldom surfs the Internet at work.
翰林,九上,lesson 2,set,v.,建立；樹立,Mr. Parker is never late for class; he sets a good example for his students.
翰林,九上,lesson 2,excited,adj.,感到興奮的,"My favorite singer is coming to Taiwan, and I'm so excited about it."
翰林,九上,lesson 2,ticket,n.,票,Mr. Lin is going to buy a train ticket to Taichung. 
翰林,九上,lesson 2,online,adv.; adj.,在網上；線上的,I have never shopped for fresh fruit or vegetables online.
翰林,九上,lesson 2,proud,adj.,自豪的；驕傲的,"A: I didn't win the race. I feel like crying. B: Don't be sad, Julie. You did your best, and we are all proud of you."
翰林,九上,lesson 2,I'll pass.,,不用了。,A: Would you like to eat out with us? B: I'll pass. I have to work.
翰林,九上,lesson 2,book,v.,預訂；預約,"To celebrate Grandma's birthday, I booked the best restaurant in the city. "
翰林,九上,lesson 2,actress,n.,女演員,Almost everyone in the country knows the actress. She's very famous.
翰林,九上,lesson 2,towel,n.,毛巾,"After the shower, Jacob dried his body with a big towel."
翰林,九上,lesson 2,comb,n.; v.,梳子；梳理,Chris combs his daughter's hair every day before she goes to school.
翰林,九上,lesson 2,bat,n.,蝙蝠,Dr. Price and her team have studied bats since .
翰林,九上,lesson 2,lie（現在分詞為lying）,n.; v.,謊言；說謊,Noah was angry with his sister because she lied to him again.
翰林,九上,lesson 2,fake,adj.,假的；偽造的,"Any news can be fake, so check the facts before you decide to believe anything."
翰林,九上,lesson 2,newspaper,n.,報紙,"In today's world, fewer and fewer people read newspapers."
翰林,九上,lesson 2,nobody,pron.,無人,The police left the building after they found nobody inside.
翰林,九上,lesson 2,anybody（＝anyone）,pron.,任何人,This question is so easy that anyone can answer it quickly.
翰林,九上,lesson 2,piece,n.,（一）則；片；張,"I was hungry, so I ate at least three pieces of cake."
翰林,九上,lesson 2,dig,v.,挖掘；尋找,The hungry bear is digging for food. 
翰林,九上,lesson 2,sentence,n.,句子,This sentence is difficult for me. Can you explain it to me?
翰林,九上,lesson 2,spell,v.,拼字,"A: Could you spell your last name again, sir? B: No problem. It's B-E-Z-O-S, Bezos."
翰林,九上,lesson 2,trick,v.; n.,騙；詭計,Dora tricked her uncle into giving her one thousand dollars.
翰林,九上,lesson 2,post,n.; v.,貼文；張貼,"If you want to post my photos online, you have to ask me first."
翰林,九上,lesson 2,right away,,立刻；馬上,"When I saw a strange man following a woman, I called the police right away. "
翰林,九上,lesson 2,hit,n.,點擊數,This video is so popular that it has got over one million hits in just one day.
翰林,九上,lesson 3,senior center,n.,樂齡中心,My grandma met her best friend at a senior center.
翰林,九上,lesson 3,pleasure,n.,愉快；榮幸,Mr. Jones is a kind man. It's a pleasure to work with him.
翰林,九上,lesson 3,attack,n.; v.,攻擊,Thousands of people were killed during the attack.
翰林,九上,lesson 3,toe,n.,腳趾,Victor was bitten on the toe by a snake this afternoon.
翰林,九上,lesson 3,drop,v.,（使）落下；丟下,Be careful with the eggs. Don't drop them. 
翰林,九上,lesson 3,land,v.; n.,落地；陸地,Our plane will land in an hour.
翰林,九上,lesson 3,puppy,n.,幼犬,I found a box of puppies by the road last night.
翰林,九上,lesson 3,traffic,n.,車流（量）；交通,There was a lot of traffic on the street this morning.
翰林,九上,lesson 3,middle,n.,中間,Who is the man in the middle of the photo?
翰林,九上,lesson 3,carry,v.,攜帶,I don't like to carry a lot of money with me.
翰林,九上,lesson 3,note,n.,紙條,Cindy found a note on the door. It was written by her dad.
翰林,九上,lesson 3,pocket,n.,口袋,"Please take everything out of your pockets, and put it on the table. "
翰林,九上,lesson 3,pray,v.,祈求；祈禱,Let's pray for good health for our family.
翰林,九上,lesson 3,blow up,,爆炸,The car blew up after it hit a tree.
翰林,九上,lesson 3,in time,,及時,"I thought I was going to be late, but I made it to the movie theater just in time."
翰林,九上,lesson 3,area,n.,區域,This is the only department store in this area.
翰林,九上,lesson 3,glue,n.,膠水,I need glue to paste the photo in my notebook.
翰林,九上,lesson 3,paste,v.,黏貼,Lucy likes to cut pictures from newspapers and paste them on her bedroom wall. 
翰林,九上,lesson 3,yard,n.,庭院,Gavin is looking for a house with a yard.
翰林,九上,lesson 3,pipe,n.,水管,What's wrong with the pipes? They make noises when I take a shower.
翰林,九上,lesson 3,bench,n.,長凳；長椅,The old man is sitting on a bench and feeding birds.
翰林,九上,lesson 3,badminton,n.,羽毛球,My brother is good at badminton.
翰林,九上,lesson 3,tennis,n.,網球,Lisa wants to become a tennis player.
翰林,九上,lesson 3,slide,n.,滑梯,Some children are playing on the slide.
翰林,九上,lesson 3,seesaw,n.,翹翹板,This seesaw is big enough for six people. 
翰林,九上,lesson 3,swing,n.,鞦韆,Don't stand on the swing; it's dangerous.
翰林,九上,lesson 3,tool,n.,工具,Can you get me the tool over there? I need it to fix my bike.
翰林,九上,lesson 3,pot,n.,盆；鍋,I just made a pot of soup. Would you like some?
翰林,九上,lesson 3,seed,n.,種子,I got some vegetable seeds from my grandpa yesterday.
翰林,九上,lesson 3,bake,v.,烘焙,My sister likes to bake in her free time.
翰林,九上,lesson 3,fan,n.,風扇,Could you please turn off the fan? It's a little cold.
翰林,九上,lesson 3,fill,v.,裝滿,The bottle was filled with water. 
翰林,九上,lesson 3,basket,n.,籃子,My friend sent me a fruit basket when I was in the hospital.
翰林,九上,lesson 3,stranger,n.,陌生人,Mrs. Brown always tells her kids not to talk to strangers.
翰林,九上,lesson 3,boil,v.,煮沸,"Put the noodles in the water, and boil them for ten minutes."
翰林,九上,lesson 3,smile,v.; n.,微笑,Sarah smiled when she saw her dog waiting for her by the door.
翰林,九上,lesson 3,pack,n.,（一）包；副,Tim bought a pack of cards at a store.
翰林,九上,lesson 3,knock,v.,敲,Please knock before you come into my room.
翰林,九上,lesson 3,show up,,出現,"I waited for you for three hours yesterday, but you didn't show up. "
翰林,九上,lesson 3,hand,v.,遞給,Could you hand me that plate of cookies?
翰林,九上,lesson 4,gate,n.,大門,You can see many students waiting for their parents at the gate after school.
翰林,九上,lesson 4,file,n.,檔案,Be careful when you download files from the Internet.
翰林,九上,lesson 4,quiz,n.,小考,I did well on today's English quiz.
翰林,九上,lesson 4,blackboard,n.,黑板,Mrs. Miller had Henry write the answer on the blackboard.
翰林,九上,lesson 4,chalk,n.,粉筆,Wendy wrote down the sentence with a piece of chalk. 
翰林,九上,lesson 4,screen,n.,螢幕,Don't look at the screen for too long. It's bad for your eyes.
翰林,九上,lesson 4,error,n.,錯誤,The boss was angry at Leo because he made too many errors in his work.
翰林,九上,lesson 4,button,n.,按鈕；鈕扣,The little girl is not tall enough to push the button on the wall.
翰林,九上,lesson 4,enter,v.,輸入；進入,You can't enter this building if you're not a worker here.
翰林,九上,lesson 4,wake word,n.,喚醒字詞,Tell me what the wake word is to wake up your phone.
翰林,九上,lesson 4,whether,conj.,是否,I'm not sure whether Sophie will like my gift or not. 
翰林,九上,lesson 4,list,n.; v.,清單；列出,"Sorry, sir. Your name is not on the guest list."
翰林,九上,lesson 4,honey,n.,親愛的（用於稱呼）,Mom always called me honey when I was little.
翰林,九上,lesson 4,save,v.,儲存,Adam saves five thousand dollars every month.
翰林,九上,lesson 4,through,prep.,透過；憑藉,Molly gets slimmer through exercising every day.
翰林,九上,lesson 4,if,conj.,是否,I called John to ask if he wanted to go to the movies with me.
翰林,九上,lesson 4,not... anymore,,不再⋯,Lily and I are not friends anymore after a serious fight.
翰林,九上,lesson 4,voice assistant,n.,語音理,"With the help of the voice assistant, people can live more easily and comfortably."
翰林,九上,lesson 4,machine,n.,機器,Remember to put your dirty clothes in the washing machine.
翰林,九上,lesson 4,dozen,n.,（一）打,Sue paid a dollar and fifty cents for a dozen eggs.
翰林,九上,lesson 4,refrigerator（＝fridge）,n.,冰箱,Ian put the milk in the refrigerator after he got home.
翰林,九上,lesson 4,upload,v.,上傳,Erica likes to upload photos to Facebook to share her life with friends. 
翰林,九上,lesson 4,e-mail,n.,電子郵件,Mr. Taylor had his secretary check if he got any e-mails.
翰林,九上,lesson 4,key,n.,鑰匙,Dennis is worried because he lost his house keys.
翰林,九上,lesson 4,the cloud,n.,雲端,"Upload your files to the cloud, so you don't lose them."
翰林,九上,lesson 4,type,v.,打字,Mandy can type seventy words a minute.
翰林,九上,lesson 4,shopkeeper,n.,店主,My aunt is the shopkeeper of a coffee shop.
翰林,九上,lesson 4,cellphone,n.,手機,Chloe didn't know where or when she lost her cellphone.
翰林,九上,lesson 4,collect,v.,收集,Dad's interest is collecting stamps. 
翰林,九上,lesson 4,outside,adv.; n.; adj.; prep.,在外面；外面（的）,The music was so loud that I could even hear it outside the room.
翰林,九上,lesson 4,wallet,n.,錢包,Daniel took out his wallet to pay for the meal.
翰林,九上,lesson 4,couch,n.,沙發,This couch was designed by a famous designer.
翰林,九上,lesson 4,lamp,n.,檯燈,You should turn on the lamp when you read.
翰林,九上,lesson 4,program,n.,節目,Dad always gets home before : p.m. because his favorite TV program is on at  p.m.
翰林,九上,lesson 4,modern,adj.,現的,Taipei is a modern city in Taiwan. 
翰林,九上,lesson 4,cross that bridge when one comes to it,,船到橋頭自然直；到時候再說,"A: Have you booked the hotel room for your trip tomorrow? B: Well, I forgot about it. I'll just cross that bridge when I come to it."
翰林,九上,lesson 4,stand for,,表,"A: What does ""TTYL"" stand for? B: It stands for ""talk to you later."""
翰林,九上,lesson 4,set,v.,設定,Could you tell me how to set this coffee machine?
翰林,九上,lesson 4,shape,v.,塑造,These cookies are shaped like hearts. 
翰林,九上,lesson 5,arrive,v.,抵達,We arrived at the concert at five.
翰林,九上,lesson 5,planet,n.,行星,The Earth is a planet.
翰林,九上,lesson 5,line,n.,隊伍；直線,It is not your turn. Please wait in line.
翰林,九上,lesson 5,appear,v.,出現,"After the rain, a rainbow may appear in the sky."
翰林,九上,lesson 5,restroom,n.,洗手間,Excuse me. Do you know where the restroom is?
翰林,九上,lesson 5,bath,n.,沐浴,People sometimes take a warm bath for a cold.
翰林,九上,lesson 5,uniform,n.,制服,Students wear uniforms to school.
翰林,九上,lesson 5,tail,n.,尾巴,The puppy with a short tail is cute. 
翰林,九上,lesson 5,bottom,n.,臀部；底部,"Jill fell on her bottom. Luckily, she didn't get hurt."
翰林,九上,lesson 5,main,adj.,主要的,The main character in this action movie is Jason Brown.
翰林,九上,lesson 5,notice,v.; n.,注意到；告示,I didn't notice that my neighbor was calling me.
